Date,Adj Close,change_categorical,daily_change_pred,Volume,daily_change,neg_sentiment,neu_sentiment,pos_sentiment,compound_sentiment,tweets_count
2016-09-27,41.1619987487793,Increase,0.22351409418637225,16866000.0,-1.5216076888992958,0.0,0.949,0.051,0.4588,6.0
2016-09-28,41.25400161743164,Decrease,-2.700349503337607,10442000.0,0.22351409418637225,0.102,0.707,0.191,0.8628,4.0
2016-09-29,40.13999938964844,Increase,1.6591937626752706,13635000.0,-2.700349503337607,0.102,0.707,0.191,0.8628,0.0
2016-09-30,40.805999755859375,Increase,4.7395038332070705,12931500.0,1.6591937626752706,0.102,0.707,0.191,0.8628,0.0
2016-10-03,42.7400016784668,Decrease,-1.0715960812332392,29999500.0,4.7395038332070705,0.102,0.707,0.191,0.8628,0.0
2016-10-04,42.28200149536133,Decrease,-1.3953931500915728,17707500.0,-1.0715960812332392,0.0,0.896,0.104,0.4215,2.0
2016-10-05,41.69200134277344,Decrease,-3.5786254719877952,9387500.0,-1.3953931500915728,0.061,0.669,0.269,0.8573,2.0
2016-10-06,40.20000076293945,Decrease,-2.184084950459708,23517000.0,-3.5786254719877952,0.0,0.909,0.091,0.4615,2.0
2016-10-07,39.321998596191406,Increase,2.207415852462935,17465000.0,-2.184084950459708,0.0,1.0,0.0,0.0,3.0
2016-10-10,40.189998626708984,Decrease,-0.4229862521874739,16581500.0,2.207415852462935,0.108,0.745,0.147,0.3987,8.0
2016-10-11,40.02000045776367,Increase,0.7046418726598391,11642000.0,-0.4229862521874739,0.108,0.745,0.147,0.3987,0.0
2016-10-12,40.301998138427734,Decrease,-0.6302362524606142,9853500.0,0.7046418726598391,0.108,0.745,0.147,0.3987,0.0
2016-10-13,40.04800033569336,Decrease,-1.8627701533470598,12473000.0,-0.6302362524606142,0.756,0.244,0.0,-0.4767,1.0
2016-10-14,39.301998138427734,Decrease,-1.2976396765805864,21349500.0,-1.8627701533470598,0.756,0.244,0.0,-0.4767,0.0
2016-10-17,38.79199981689453,Increase,2.650030632042788,22770500.0,-1.2976396765805864,0.756,0.244,0.0,-0.4767,0.0
2016-10-18,39.81999969482422,Increase,2.240085666873659,28402500.0,2.650030632042788,0.0,1.0,0.0,0.0,1.0
2016-10-19,40.71200180053711,Decrease,-2.191005271819191,34956000.0,2.240085666873659,0.04,0.96,0.0,-0.4019,5.0
2016-10-20,39.81999969482422,Increase,0.49724224783960214,25364500.0,-2.191005271819191,0.026,0.868,0.106,0.9261,15.0
2016-10-21,40.018001556396484,Increase,1.3343909272398369,14717000.0,0.49724224783960214,0.026,0.868,0.106,0.9261,0.0
2016-10-24,40.551998138427734,Decrease,-0.20714055446127144,13758000.0,1.3343909272398369,0.0,0.137,0.863,0.743,1.0
2016-10-25,40.46799850463867,Decrease,-0.049413471892156835,12225000.0,-0.20714055446127144,0.0,0.137,0.863,0.743,0.0
2016-10-26,40.448001861572266,Increase,0.8751885397626724,28164000.0,-0.049413471892156835,0.0,0.672,0.328,0.5267,2.0
2016-10-27,40.801998138427734,Decrease,-1.9802918829741833,65468500.0,0.8751885397626724,0.0,0.958,0.042,0.3182,4.0
2016-10-28,39.99399948120117,Decrease,-1.1201631561894132,21400500.0,-1.9802918829741833,0.0,0.958,0.042,0.3182,0.0
2016-10-31,39.54600143432617,Decrease,-3.5098377533473113,23461500.0,-1.1201631561894132,0.0,0.958,0.042,0.3182,0.0
2016-11-01,38.15800094604492,Decrease,-1.4518602671967584,35300000.0,-3.5098377533473113,0.0,0.958,0.042,0.3182,0.0
2016-11-02,37.604000091552734,Decrease,-0.31911214656049625,21267000.0,-1.4518602671967584,0.0,0.0,1.0,0.4019,1.0
2016-11-03,37.48400115966797,Increase,1.675377047865667,13265000.0,-0.31911214656049625,0.038,0.722,0.241,0.9098,4.0
2016-11-04,38.11199951171875,Increase,1.3906349341075819,25730000.0,1.675377047865667,0.037,0.775,0.188,0.9929,25.0
2016-11-07,38.641998291015625,Increase,0.8954005659359554,19350500.0,1.3906349341075819,0.0,0.446,0.554,0.8266,1.0
2016-11-08,38.987998962402344,Decrease,-2.503329103260421,16338000.0,0.8954005659359554,0.0,0.446,0.554,0.8266,0.0
2016-11-09,38.012001037597656,Decrease,-2.478168254919555,40865500.0,-2.503329103260421,0.0,0.446,0.554,0.8266,0.0
2016-11-10,37.06999969482422,Increase,1.7318643404319323,33751500.0,-2.478168254919555,0.0,0.446,0.554,0.8266,0.0
2016-11-11,37.71200180053711,Decrease,-3.770685238431215,19942500.0,1.7318643404319323,0.0,0.446,0.554,0.8266,0.0
2016-11-14,36.290000915527344,Increase,1.278591044911681,32761000.0,-3.770685238431215,0.0,0.446,0.554,0.8266,0.0
2016-11-15,36.75400161743164,Increase,0.08705903916836899,19510000.0,1.278591044911681,0.0,0.308,0.692,0.6696,1.0
2016-11-16,36.7859992980957,Increase,2.5716282378029254,17172000.0,0.08705903916836899,0.0,0.77,0.23,0.9548,5.0
2016-11-17,37.731998443603516,Decrease,-1.929388466555737,24435500.0,2.5716282378029254,0.0,0.731,0.269,0.7088,2.0
2016-11-18,37.00400161743164,Decrease,-0.2702472285355473,26051500.0,-1.929388466555737,0.0,1.0,0.0,0.0,1.0
2016-11-21,36.90399932861328,Increase,3.603950399011313,21805000.0,-0.2702472285355473,0.0,1.0,0.0,0.0,0.0
2016-11-22,38.23400115966797,Increase,1.0304890422988988,28017000.0,3.603950399011313,0.06,0.762,0.179,0.7741,5.0
2016-11-23,38.62799835205078,Increase,1.81734365991717,24459500.0,1.0304890422988988,0.0,0.649,0.351,0.4019,2.0
2016-11-25,39.33000183105469,Decrease,-0.26952149169108264,11830500.0,1.81734365991717,0.0,0.649,0.351,0.4019,0.0
2016-11-28,39.2239990234375,Decrease,-3.339785822988084,22646000.0,-0.26952149169108264,0.0,0.649,0.351,0.4019,0.0
2016-11-29,37.91400146484375,Decrease,-0.08967767952439143,22196500.0,-3.339785822988084,0.0,0.649,0.351,0.4019,0.0
2016-11-30,37.880001068115234,Decrease,-3.9704371040728548,17735500.0,-0.08967767952439143,0.0,0.649,0.351,0.4019,0.0
2016-12-01,36.375999450683594,Decrease,-0.22542537293868126,25632000.0,-3.9704371040728548,0.0,1.0,0.0,0.0,1.0
2016-12-02,36.29399871826172,Increase,2.937129910553149,20211500.0,-0.22542537293868126,0.0,1.0,0.0,0.0,0.0
2016-12-05,37.36000061035156,Decrease,-0.5085718369972514,20361000.0,2.937129910553149,0.0,1.0,0.0,0.0,0.0
2016-12-06,37.16999816894531,Increase,3.9279068364058256,16958000.0,-0.5085718369972514,0.0,1.0,0.0,0.0,0.0
2016-12-07,38.630001068115234,Decrease,-0.4452520845300567,27309500.0,3.9279068364058256,0.0,0.575,0.425,0.7499,1.0
2016-12-08,38.45800018310547,Decrease,-0.057203596198751594,15970500.0,-0.4452520845300567,0.0,0.488,0.512,0.2732,1.0
2016-12-09,38.43600082397461,Increase,0.13008438960526725,13612500.0,-0.057203596198751594,0.0,1.0,0.0,0.0,1.0
2016-12-12,38.486000061035156,Increase,2.9725120959980256,12194500.0,0.13008438960526725,0.0,1.0,0.0,0.0,0.0
2016-12-13,39.630001068115234,Increase,0.27251549678608544,34119500.0,2.9725120959980256,0.0,1.0,0.0,0.0,0.0
2016-12-14,39.737998962402344,Decrease,-0.5586595396520955,20754500.0,0.27251549678608544,0.0,1.0,0.0,0.0,0.0
2016-12-15,39.51599884033203,Increase,2.4850751268331805,16098000.0,-0.5586595396520955,0.0,1.0,0.0,0.0,0.0
2016-12-16,40.49800109863281,Increase,0.11852519727197919,18984500.0,2.4850751268331805,0.0,1.0,0.0,0.0,0.0
2016-12-19,40.54600143432617,Increase,2.9891923814064914,17440500.0,0.11852519727197919,0.0,1.0,0.0,0.0,0.0
2016-12-20,41.757999420166016,Decrease,-0.5220520802378115,23445500.0,2.9891923814064914,0.0,1.0,0.0,0.0,0.0
2016-12-21,41.540000915527344,Increase,0.3610922192482935,26038000.0,-0.5220520802378115,0.0,1.0,0.0,0.0,1.0
2016-12-22,41.689998626708984,Increase,2.3458879181698533,15555500.0,0.3610922192482935,0.0,0.771,0.229,0.8176,2.0
2016-12-23,42.667999267578125,Increase,2.901469447017302,23352500.0,2.3458879181698533,0.013,0.729,0.258,0.9847,9.0
2016-12-27,43.90599822998047,Increase,0.09566718281128761,29578500.0,2.901469447017302,0.013,0.729,0.258,0.9847,0.0
2016-12-28,43.948001861572266,Decrease,-2.302723661442596,18912500.0,0.09566718281128761,0.013,0.729,0.258,0.9847,0.0
2016-12-29,42.93600082397461,Decrease,-0.4611558081154765,20225000.0,-2.302723661442596,0.013,0.729,0.258,0.9847,0.0
2016-12-30,42.737998962402344,Increase,1.5442928153766022,23213000.0,-0.4611558081154765,0.0,1.0,0.0,0.0,2.0
2017-01-03,43.39799880981445,Increase,4.608507430871911,29616500.0,1.5442928153766022,0.0,1.0,0.0,0.0,0.0
2017-01-04,45.39799880981445,Decrease,-0.10573227224055515,56067500.0,4.608507430871911,0.0,1.0,0.0,0.0,0.0
2017-01-05,45.349998474121094,Increase,0.996691685810247,29558500.0,-0.10573227224055515,0.13,0.87,0.0,-0.34,1.0
2017-01-06,45.801998138427734,Increase,0.9912283280719691,27639500.0,0.996691685810247,0.0,1.0,0.0,0.0,1.0
2017-01-09,46.25600051879883,Decrease,-0.6096538658735051,19897500.0,0.9912283280719691,0.0,1.0,0.0,0.0,0.0
2017-01-10,45.9739990234375,Decrease,-0.06090372498466223,18300000.0,-0.6096538658735051,0.092,0.816,0.092,0.0,1.0
2017-01-11,45.94599914550781,Decrease,-0.060940840226397786,18254000.0,-0.06090372498466223,0.115,0.706,0.179,0.3691,3.0
2017-01-12,45.917999267578125,Increase,3.55416175685761,18951000.0,-0.060940840226397786,0.032,0.77,0.198,0.967,8.0
2017-01-13,47.54999923706055,Decrease,-0.9127194844871789,30465000.0,3.55416175685761,0.032,0.77,0.198,0.967,0.0
2017-01-17,47.11600112915039,Increase,1.1800656730933445,23087500.0,-0.9127194844871789,0.032,0.77,0.198,0.967,0.0
2017-01-18,47.672000885009766,Increase,2.2654765822867295,18845000.0,1.1800656730933445,0.0,1.0,0.0,0.0,1.0
2017-01-19,48.75199890136719,Increase,0.397932902265441,38661500.0,2.2654765822867295,0.063,0.788,0.149,0.8394,8.0
2017-01-20,48.94599914550781,Increase,1.7120934618771955,21021500.0,0.397932902265441,0.063,0.788,0.149,0.8394,0.0
2017-01-23,49.784000396728516,Increase,2.2858759424966513,31314500.0,1.7120934618771955,0.097,0.531,0.372,0.7351,1.0
2017-01-24,50.922000885009766,Decrease,-0.0549858164311301,24827500.0,2.2858759424966513,0.016,0.703,0.281,0.9779,6.0
2017-01-25,50.89400100708008,Decrease,-0.7702324398868865,25713000.0,-0.0549858164311301,0.067,0.792,0.141,0.9136,14.0
2017-01-26,50.50199890136719,Increase,0.17425300608906458,15760500.0,-0.7702324398868865,0.067,0.792,0.141,0.9136,0.0
2017-01-27,50.59000015258789,Decrease,-0.9171786924388137,15831500.0,0.17425300608906458,0.0,0.757,0.243,0.9201,2.0
2017-01-30,50.125999450683594,Increase,0.5186971613130087,19005500.0,-0.9171786924388137,0.053,0.612,0.335,0.962,6.0
2017-01-31,50.38600158691406,Decrease,-1.0677608804344652,20580500.0,0.5186971613130087,0.114,0.886,0.0,-0.4019,1.0
2017-02-01,49.847999572753906,Increase,0.9268211452754693,19794000.0,-1.0677608804344652,0.114,0.886,0.0,-0.4019,0.0
2017-02-02,50.310001373291016,Decrease,-0.08746279419173941,12499000.0,0.9268211452754693,0.0,0.0,1.0,0.4019,1.0
2017-02-03,50.26599884033203,Increase,2.5623722672883487,10933500.0,-0.08746279419173941,0.0,1.0,0.0,0.0,1.0
2017-02-06,51.55400085449219,Decrease,-0.11250818745869307,17812500.0,2.5623722672883487,0.0,1.0,0.0,0.0,0.0
2017-02-07,51.49599838256836,Increase,1.7865504360315532,21224000.0,-0.11250818745869307,0.08,0.766,0.153,0.8355,9.0
2017-02-08,52.41600036621094,Increase,2.716727290193832,19665000.0,1.7865504360315532,0.0,1.0,0.0,0.0,4.0
2017-02-09,53.84000015258789,Increase,0.011145094319875426,39101000.0,2.716727290193832,0.0,1.0,0.0,0.0,1.0
2017-02-10,53.84600067138672,Increase,4.223151640129941,18098500.0,0.011145094319875426,0.0,0.946,0.054,0.3182,3.0
2017-02-13,56.119998931884766,Increase,0.13542447446459605,35148000.0,4.223151640129941,0.0,0.946,0.054,0.3182,0.0
2017-02-14,56.19599914550781,Decrease,-0.43419368800505787,36726000.0,0.13542447446459605,0.0,0.946,0.054,0.3182,0.0
2017-02-15,55.95199966430664,Decrease,-3.864024095207619,24739500.0,-0.43419368800505787,0.076,0.682,0.241,0.92,4.0
2017-02-16,53.790000915527344,Increase,1.2195542272078752,35386500.0,-3.864024095207619,0.038,0.7,0.262,0.973,9.0
2017-02-17,54.44599914550781,Increase,1.8954588244460169,31285500.0,1.2195542272078752,0.09,0.729,0.181,0.5023,3.0
2017-02-21,55.47800064086914,Decrease,-1.39875440282331,28383500.0,1.8954588244460169,0.09,0.729,0.181,0.5023,0.0
2017-02-22,54.70199966430664,Decrease,-6.405611904935082,43775000.0,-1.39875440282331,0.09,0.729,0.181,0.5023,0.0
2017-02-23,51.198001861572266,Increase,0.3945459919564964,74576000.0,-6.405611904935082,0.0,0.448,0.552,0.5719,1.0
2017-02-24,51.400001525878906,Decrease,-4.190667469583731,40858000.0,0.3945459919564964,0.035,0.691,0.274,0.9321,5.0
2017-02-27,49.24599838256836,Increase,1.527033141297096,57304000.0,-4.190667469583731,0.0,0.845,0.155,0.296,2.0
2017-02-28,49.99800109863281,Increase,0.012001517394644168,30390500.0,1.527033141297096,0.049,0.877,0.075,0.2225,2.0
2017-03-01,50.00400161743164,Increase,0.183983383287889,24047500.0,0.012001517394644168,0.049,0.877,0.075,0.2225,0.0
2017-03-02,50.09600067138672,Increase,0.4351614933668424,16759000.0,0.183983383287889,0.0,0.431,0.569,0.9215,1.0
2017-03-03,50.31399917602539,Decrease,-0.1430985359353265,14597000.0,0.4351614933668424,0.0,0.431,0.569,0.9215,0.0
2017-03-06,50.242000579833984,Decrease,-1.0429562301419115,16777500.0,-0.1430985359353265,0.0,0.458,0.542,0.7118,3.0
2017-03-07,49.71799850463867,Decrease,-0.6918982373962046,17297500.0,-1.0429562301419115,0.0,0.458,0.542,0.7118,0.0
2017-03-08,49.374000549316406,Decrease,-0.7979928762032129,18626000.0,-0.6918982373962046,0.0,0.458,0.542,0.7118,0.0
2017-03-09,48.97999954223633,Decrease,-0.49408040444203216,19396500.0,-0.7979928762032129,0.0,0.458,0.542,0.7118,0.0
2017-03-10,48.737998962402344,Increase,1.0176909348458274,15331500.0,-0.49408040444203216,0.022,0.88,0.097,0.705,3.0
2017-03-13,49.23400115966797,Increase,4.805616563196025,15113000.0,1.0176909348458274,0.0,0.0,1.0,0.296,1.0
2017-03-14,51.599998474121094,Decrease,-0.8798422075565027,37992000.0,4.805616563196025,0.0,0.714,0.286,0.6808,3.0
2017-03-15,51.145999908447266,Increase,2.471356393906543,26654000.0,-0.8798422075565027,0.0,0.714,0.286,0.6808,0.0
2017-03-16,52.40999984741211,Decrease,-0.20988477517996929,35661000.0,2.471356393906543,0.0,0.396,0.604,0.7269,1.0
2017-03-17,52.29999923706055,Increase,0.1606111568153601,32487500.0,-0.20988477517996929,0.0,0.396,0.604,0.7269,0.0
2017-03-20,52.38399887084961,Decrease,-4.291381590546162,18071500.0,0.1606111568153601,0.0,0.396,0.604,0.7269,0.0
2017-03-21,50.13600158691406,Increase,1.7272963280724696,34543000.0,-4.291381590546162,0.0,0.396,0.604,0.7269,0.0
2017-03-22,51.00199890136719,Decrease,-0.09018787620042046,20296500.0,1.7272963280724696,0.055,0.945,0.0,-0.4215,3.0
2017-03-23,50.95600128173828,Increase,3.289109517203803,16601000.0,-0.09018787620042046,0.0,0.667,0.333,0.3612,1.0
2017-03-24,52.63199996948242,Increase,2.682776162026923,28236500.0,3.289109517203803,0.042,0.816,0.142,0.9961,49.0
2017-03-27,54.04399871826172,Increase,2.6756032020192944,31154000.0,2.682776162026923,0.042,0.816,0.142,0.9961,0.0
2017-03-28,55.4900016784668,Decrease,-0.025229660373715657,39938000.0,2.6756032020192944,0.114,0.862,0.024,-0.6613,8.0
2017-03-29,55.47600173950195,Increase,0.19467497819007917,18381000.0,-0.025229660373715657,0.0,1.0,0.0,0.0,2.0
2017-03-30,55.58399963378906,Increase,0.13673037946848599,20742000.0,0.19467497819007917,0.0,0.83,0.17,0.5697,1.0
2017-03-31,55.65999984741211,Increase,7.265538500445645,16473000.0,0.13673037946848599,0.011,0.802,0.187,0.9711,10.0
2017-04-03,59.70399856567383,Increase,1.7352323758573318,69443000.0,7.265538500445645,0.0,1.0,0.0,0.0,3.0
2017-04-04,60.7400016784668,Decrease,-2.8646717655321563,50673000.0,1.7352323758573318,0.0,1.0,0.0,0.0,0.0
2017-04-05,59.0,Increase,1.2542401329945774,39404500.0,-2.8646717655321563,0.0,1.0,0.0,0.0,1.0
2017-04-06,59.7400016784668,Increase,1.285566990494491,27603000.0,1.2542401329945774,0.0,1.0,0.0,0.0,0.0
2017-04-07,60.507999420166016,Increase,3.255769880976378,22898000.0,1.285566990494491,0.0,0.918,0.082,0.6486,3.0
2017-04-10,62.47800064086914,Decrease,-1.1780147467678637,38322500.0,3.255769880976378,0.0,0.918,0.082,0.6486,0.0
2017-04-11,61.742000579833984,Decrease,-3.8450334084117688,28623000.0,-1.1780147467678637,0.0,0.918,0.082,0.6486,0.0
2017-04-12,59.36800003051758,Increase,2.4120725067491966,30253500.0,-3.8450334084117688,0.0,0.813,0.187,0.8847,4.0
2017-04-13,60.79999923706055,Decrease,-0.8421069803000392,46423000.0,2.4120725067491966,0.049,0.841,0.11,0.4767,4.0
2017-04-17,60.28799819946289,Decrease,-0.39477005292981593,20693500.0,-0.8421069803000392,0.0,0.705,0.295,0.5574,2.0
2017-04-18,60.04999923706055,Increase,1.7552054419372798,15178500.0,-0.39477005292981593,0.142,0.688,0.17,0.1779,1.0
2017-04-19,61.104000091552734,Decrease,-0.9852074975182701,19490000.0,1.7552054419372798,0.142,0.688,0.17,0.1779,0.0
2017-04-20,60.50199890136719,Increase,1.021453905225611,30747000.0,-0.9852074975182701,0.142,0.688,0.17,0.1779,0.0
2017-04-21,61.119998931884766,Increase,0.7951571818199499,22549000.0,1.021453905225611,0.142,0.688,0.17,0.1779,0.0
2017-04-24,61.60599899291992,Increase,1.869948456445747,25417500.0,0.7951571818199499,0.0,0.467,0.533,0.9709,3.0
2017-04-25,62.757999420166016,Decrease,-1.1536362378129827,33688500.0,1.869948456445747,0.0,0.467,0.533,0.9709,0.0
2017-04-26,62.034000396728516,Decrease,-0.4964997505509938,23475000.0,-1.1536362378129827,0.0,0.467,0.533,0.9709,0.0
2017-04-27,61.72600173950195,Increase,1.7626241873158088,17343000.0,-0.4964997505509938,0.191,0.696,0.113,-0.2263,1.0
2017-04-28,62.81399917602539,Increase,2.7891914844567767,22527500.0,1.7626241873158088,0.601,0.399,0.0,-0.7611,4.0
2017-05-01,64.56600189208984,Decrease,-1.2204596708297877,44148000.0,2.7891914844567767,0.134,0.816,0.05,-0.6704,6.0
2017-05-02,63.77799987792969,Decrease,-2.467937714052615,26914000.0,-1.2204596708297877,0.134,0.816,0.05,-0.6704,0.0
2017-05-03,62.20399856567383,Decrease,-5.002893034976131,35667000.0,-2.467937714052615,0.134,0.816,0.05,-0.6704,0.0
2017-05-04,59.09199905395508,Increase,4.362687260988318,70760000.0,-5.002893034976131,0.0,0.5,0.5,0.7902,1.0
2017-05-05,61.66999816894531,Decrease,-0.37619336872356524,40886500.0,4.362687260988318,0.179,0.716,0.105,-0.6611,11.0
2017-05-08,61.4379997253418,Increase,4.5802259002659,35032500.0,-0.37619336872356524,0.179,0.716,0.105,-0.6611,0.0
2017-05-09,64.25199890136719,Increase,1.2326461906816633,48382500.0,4.5802259002659,0.164,0.714,0.122,-0.25,2.0
2017-05-10,65.04399871826172,Decrease,-0.6518602485007574,28708000.0,1.2326461906816633,0.042,0.772,0.186,0.9649,10.0
2017-05-11,64.62000274658203,Increase,0.5292405210798323,23769000.0,-0.6518602485007574,0.051,0.8,0.149,0.5267,4.0
2017-05-12,64.96199798583984,Decrease,-2.7492985952879856,20608000.0,0.5292405210798323,0.069,0.909,0.022,-0.5719,8.0
2017-05-15,63.17599868774414,Increase,0.357733544694705,38110000.0,-2.7492985952879856,0.069,0.909,0.022,-0.5719,0.0
2017-05-16,63.402000427246094,Decrease,-3.438377796418801,20762500.0,0.357733544694705,0.0,1.0,0.0,0.0,2.0
2017-05-17,61.22200012207031,Increase,2.270424662501913,33559500.0,-3.438377796418801,0.111,0.827,0.061,-0.0258,5.0
2017-05-18,62.61199951171875,Decrease,-0.7123221570720428,28269000.0,2.270424662501913,0.111,0.827,0.061,-0.0258,0.0
2017-05-19,62.16600036621094,Decrease,-0.15442632760864772,23438000.0,-0.7123221570720428,0.092,0.764,0.144,0.5533,3.0
2017-05-22,62.06999969482422,Decrease,-2.0911879202113126,21646000.0,-0.15442632760864772,0.041,0.793,0.166,0.9928,24.0
2017-05-23,60.77199935913086,Increase,2.093068144120136,21592000.0,-2.0911879202113126,0.049,0.71,0.242,0.8655,3.0
2017-05-24,62.04399871826172,Increase,2.130749852039382,25166500.0,2.093068144120136,0.023,0.793,0.184,0.9042,5.0
2017-05-25,63.36600112915039,Increase,2.6228556626002986,25070000.0,2.130749852039382,0.049,0.885,0.066,0.2023,3.0
2017-05-26,65.02799987792969,Increase,3.0632908422157934,39011000.0,2.6228556626002986,0.0,0.788,0.212,0.6249,3.0
2017-05-30,67.0199966430664,Increase,1.763662929189036,38914500.0,3.0632908422157934,0.0,0.788,0.212,0.6249,0.0
2017-05-31,68.2020034790039,Decrease,-0.18768654132678142,49817000.0,1.763662929189036,0.026,0.838,0.136,0.8335,6.0
2017-06-01,68.0739974975586,Decrease,-0.15276945776424578,38040000.0,-0.18768654132678142,0.035,0.803,0.162,0.7713,5.0
2017-06-02,67.97000122070312,Increase,2.1980221269274347,27951000.0,-0.15276945776424578,0.0,0.145,0.855,0.7096,1.0
2017-06-05,69.46399688720703,Increase,1.592195752013903,33922000.0,2.1980221269274347,0.047,0.83,0.123,0.834,9.0
2017-06-06,70.56999969482422,Increase,1.9271653907224184,55434000.0,1.592195752013903,0.042,0.862,0.096,0.6553,12.0
2017-06-07,71.93000030517578,Increase,2.8777974225523195,46990000.0,1.9271653907224184,0.088,0.763,0.149,0.8264,9.0
2017-06-08,74.0,Decrease,-3.4270312335040076,45307500.0,2.8777974225523195,0.066,0.785,0.149,0.9667,33.0
2017-06-09,71.46399688720703,Increase,0.4729725185276923,86307000.0,-3.4270312335040076,0.172,0.692,0.135,-0.9717,24.0
2017-06-12,71.802001953125,Increase,4.7185320689151045,52588500.0,0.4729725185276923,0.172,0.692,0.135,-0.9717,0.0
2017-06-13,75.19000244140625,Increase,1.2528279188546598,59039500.0,4.7185320689151045,0.0,0.808,0.192,0.875,4.0
2017-06-14,76.13200378417969,Decrease,-1.3975764958701342,64092000.0,1.2528279188546598,0.0,0.846,0.154,0.4767,1.0
2017-06-15,75.06800079345703,Decrease,-1.0497175971533768,52132500.0,-1.3975764958701342,0.0,0.846,0.154,0.4767,0.0
2017-06-16,74.27999877929688,Decrease,-0.4308019656475981,33655000.0,-1.0497175971533768,0.017,0.844,0.139,0.875,4.0
2017-06-19,73.95999908447266,Increase,0.6598147220702177,32746500.0,-0.4308019656475981,0.216,0.784,0.0,-0.296,1.0
2017-06-20,74.447998046875,Increase,1.1175595774892688,37193500.0,0.6598147220702177,0.058,0.799,0.142,0.6943,5.0
2017-06-21,75.27999877929688,Increase,1.649846459446036,24616000.0,1.1175595774892688,0.069,0.894,0.037,-0.2718,3.0
2017-06-22,76.52200317382812,Increase,0.21954373985282327,37649000.0,1.649846459446036,0.098,0.774,0.128,0.3617,6.0
2017-06-23,76.69000244140625,Decrease,-1.5543112593902508,32229000.0,0.21954373985282327,0.123,0.668,0.209,0.8896,7.0
2017-06-26,75.49800109863281,Decrease,-4.005406807055289,33020500.0,-1.5543112593902508,0.08,0.808,0.112,-0.09,2.0
2017-06-27,72.4739990234375,Increase,2.4477772706065437,34982000.0,-4.005406807055289,0.08,0.808,0.112,-0.09,0.0
2017-06-28,74.24800109863281,Decrease,-2.8256647205449625,31512500.0,2.4477772706065437,0.141,0.811,0.048,-0.5859,3.0
2017-06-29,72.1500015258789,Increase,0.23838817279970836,41105000.0,-2.8256647205449625,0.105,0.716,0.179,0.8484,14.0
2017-06-30,72.3219985961914,Decrease,-2.4860990513207115,29242500.0,0.23838817279970836,0.0,0.947,0.053,0.4012,8.0
2017-07-03,70.52400207519531,Decrease,-7.240092248555285,31527000.0,-2.4860990513207115,0.049,0.857,0.094,0.4371,4.0
2017-07-05,65.41799926757812,Decrease,-5.582562090149501,85233500.0,-7.240092248555285,0.0,0.591,0.409,0.8658,1.0
2017-07-06,61.76599884033203,Increase,1.4214975605230995,96622500.0,-5.582562090149501,0.047,0.665,0.289,0.9175,2.0
2017-07-07,62.64400100708008,Increase,0.9035152102251809,70884500.0,1.4214975605230995,0.0,1.0,0.0,0.0,1.0
2017-07-10,63.209999084472656,Increase,3.534252795483339,69104500.0,0.9035152102251809,0.0,1.0,0.0,0.0,0.0
2017-07-11,65.44400024414062,Increase,0.7028896197613488,57797000.0,3.534252795483339,0.045,0.724,0.231,0.9892,13.0
2017-07-12,65.90399932861328,Decrease,-1.8542123915380682,51730500.0,0.7028896197613488,0.0,0.861,0.139,0.2716,1.0
2017-07-13,64.68199920654297,Increase,1.351226863791788,42972500.0,-1.8542123915380682,0.027,0.794,0.179,0.9194,6.0
2017-07-14,65.55599975585938,Decrease,-2.504726183920125,28126000.0,1.351226863791788,0.0,0.8,0.2,0.9827,13.0
2017-07-17,63.91400146484375,Increase,2.713022373699703,49384500.0,-2.504726183920125,0.138,0.738,0.123,-0.0485,6.0
2017-07-18,65.64800262451172,Decrease,-0.9078732749809304,31868500.0,2.713022373699703,0.138,0.738,0.123,-0.0485,0.0
2017-07-19,65.052001953125,Increase,1.432698731108295,31785000.0,-0.9078732749809304,0.0,0.895,0.105,0.1655,1.0
2017-07-20,65.98400115966797,Decrease,-0.4607190366594627,25831000.0,1.432698731108295,0.038,0.804,0.158,0.964,8.0
2017-07-21,65.68000030517578,Increase,4.299630761932338,24508000.0,-0.4607190366594627,0.02,0.835,0.144,0.8442,5.0
2017-07-24,68.50399780273438,Decrease,-0.852504455974612,43185500.0,4.299630761932338,0.02,0.835,0.144,0.8442,0.0
2017-07-25,67.91999816894531,Increase,1.2514701075326817,34946000.0,-0.852504455974612,0.0,0.882,0.118,0.9412,7.0
2017-07-26,68.7699966430664,Decrease,-2.7308396738741525,24104000.0,1.2514701075326817,0.228,0.543,0.228,0.25,2.0
2017-07-27,66.89199829101562,Increase,0.18238601187909875,41512000.0,-2.7308396738741525,0.0,1.0,0.0,0.0,1.0
2017-07-28,67.01399993896484,Decrease,-3.4619627196365466,24402000.0,0.18238601187909875,0.042,0.906,0.053,0.1531,5.0
2017-07-31,64.69400024414062,Decrease,-1.2056740599643456,42675500.0,-3.4619627196365466,0.0,0.674,0.326,0.9117,4.0
2017-08-01,63.91400146484375,Increase,1.9776573364133965,41515500.0,-1.2056740599643456,0.0,0.161,0.839,0.6369,1.0
2017-08-02,65.1780014038086,Increase,6.505259094246751,65457500.0,1.9776573364133965,0.066,0.657,0.278,0.906,4.0
2017-08-03,69.41799926757812,Increase,2.829243909826795,67675000.0,6.505259094246751,0.0,1.0,0.0,0.0,1.0
